mu,sigma^2,energy,err
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.893916,0.371711,-0.409952,0.000403562
0.759687,0.470123,-0.41516,0.000418809
0.759687,0.470123,-0.41516,0.000418809
0.759687,0.470123,-0.41516,0.000418809
0.759687,0.470123,-0.41516,0.000418809
0.759687,0.470123,-0.41516,0.000418809
0.759687,0.470123,-0.41516,0.000418809
0.759687,0.470123,-0.41516,0.000418809
0.759687,0.470123,-0.41516,0.000418809
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
